code,category,value
E14000958,age41,1023
E14000958,age42,1028
E14000958,age43,879
E14000958,age44,900
E14000958,age45,985
E14000958,age46,1063
E14000958,age47,1136
E14000958,age48,1127
E14000958,age49,1244
E14000958,age50,1265
E14000958,age51,1265
E14000958,age52,1421
E14000958,age53,1448
E14000958,age54,1426
E14000958,age55,1406
E14000958,age56,1478
E14000958,age57,1541
E14000958,age58,1451
E14000958,age59,1388
E14000958,age60,1488
E14000958,age61,1381
E14000958,age62,1329
E14000958,age63,1276
E14000958,age64,1279
E14000958,age65,1171
E14000958,age66,1191
E14000958,age67,1209
E14000958,age68,1090
E14000958,age69,1178
E14000958,age70,1097
E14000958,age71,1136
E14000958,age72,1151
E14000958,age73,1352
E14000958,age74,1348
E14000958,age75,1011
E14000958,age76,999
E14000958,age77,971
E14000958,age78,892
E14000958,age79,783
E14000958,age80,707
E14000958,age81,758
E14000958,age82,700
E14000958,age83,686
E14000958,age84,657
E14000958,age85,589
E14000958,age86,581
E14000958,age87,450
E14000958,age88,408
E14000958,age89,371
E14000958,age90,319
E14000958,age91,237
E14000958,age92,191
E14000958,age93,162
E14000958,age94,124
E14000958,age95,88
E14000958,age96,75
E14000958,age97,56
E14000958,age98,30
E14000958,age99,28
E14000958,over100,36
E14000959,under1,1143
E14000959,age1,1245
E14000959,age2,1198
E14000959,age3,1163
E14000959,age4,1261
E14000959,age5,1295
E14000959,age6,1257
E14000959,age7,1237
E14000959,age8,1304
E14000959,age9,1283
E14000959,age10,1267
E14000959,age11,1194
E14000959,age12,1190
E14000959,age13,1204
E14000959,age14,1232
E14000959,age15,1121
E14000959,age16,1139
E14000959,age17,1136
E14000959,age18,962
E14000959,age19,756
E14000959,age20,812
E14000959,age21,865
E14000959,age22,1064
E14000959,age23,1055
E14000959,age24,1125
E14000959,age25,1115
E14000959,age26,1185
E14000959,age27,1213
E14000959,age28,1220
E14000959,age29,1303
E14000959,age30,1400
E14000959,age31,1346
E14000959,age32,1507
E14000959,age33,1635
E14000959,age34,1534
E14000959,age35,1423
E14000959,age36,1542
E14000959,age37,1472
E14000959,age38,1566
E14000959,age39,1605
E14000959,age40,1560
E14000959,age41,1531
E14000959,age42,1527
E14000959,age43,1430
E14000959,age44,1394
E14000959,age45,1334
E14000959,age46,1401
E14000959,age47,1269
E14000959,age48,1423
E14000959,age49,1480
E14000959,age50,1484
E14000959,age51,1487
E14000959,age52,1469
E14000959,age53,1397
E14000959,age54,1511
E14000959,age55,1537
E14000959,age56,1440
E14000959,age57,1468
E14000959,age58,1470
E14000959,age59,1390
E14000959,age60,1312
E14000959,age61,1187
E14000959,age62,1199
E14000959,age63,1037
E14000959,age64,1052
E14000959,age65,984
E14000959,age66,943
E14000959,age67,900
E14000959,age68,903
E14000959,age69,873
E14000959,age70,884
E14000959,age71,880
E14000959,age72,918
E14000959,age73,954
E14000959,age74,1037
E14000959,age75,795
E14000959,age76,789
E14000959,age77,749
E14000959,age78,729
E14000959,age79,590
E14000959,age80,617
E14000959,age81,638
E14000959,age82,506
E14000959,age83,538
E14000959,age84,537
E14000959,age85,451
E14000959,age86,358
E14000959,age87,332
E14000959,age88,348
E14000959,age89,284
E14000959,age90,250
E14000959,age91,181
E14000959,age92,148
E14000959,age93,131
E14000959,age94,103
E14000959,age95,64
E14000959,age96,52
E14000959,age97,45
E14000959,age98,31
E14000959,age99,19
E14000959,over100,29
E14000960,under1,1135
E14000960,age1,1246
E14000960,age2,1294
E14000960,age3,1244
E14000960,age4,1301
E14000960,age5,1399
E14000960,age6,1334
E14000960,age7,1343
E14000960,age8,1407
E14000960,age9,1490
E14000960,age10,1411
E14000960,age11,1435
E14000960,age12,1516
E14000960,age13,1457
E14000960,age14,1379
E14000960,age15,1367
E14000960,age16,1338
E14000960,age17,1347
E14000960,age18,1029
E14000960,age19,631
E14000960,age20,625
E14000960,age21,748
E14000960,age22,925
E14000960,age23,1071
E14000960,age24,1091
E14000960,age25,1132
E14000960,age26,1213
E14000960,age27,1186
E14000960,age28,1219
E14000960,age29,1258
E14000960,age30,1333
E14000960,age31,1371
E14000960,age32,1343
E14000960,age33,1438
E14000960,age34,1421
E14000960,age35,1426
E14000960,age36,1381
E14000960,age37,1500
E14000960,age38,1470
E14000960,age39,1585
E14000960,age40,1624
E14000960,age41,1670
E14000960,age42,1617
E14000960,age43,1562
E14000960,age44,1579
E14000960,age45,1671
E14000960,age46,1593
E14000960,age47,1593
E14000960,age48,1637
E14000960,age49,1609
E14000960,age50,1618
E14000960,age51,1537
E14000960,age52,1504
E14000960,age53,1512
E14000960,age54,1522
E14000960,age55,1526
E14000960,age56,1440
E14000960,age57,1414
E14000960,age58,1297
E14000960,age59,1222
E14000960,age60,1182
E14000960,age61,1078
E14000960,age62,1084
E14000960,age63,1019
E14000960,age64,1007
E14000960,age65,978
E14000960,age66,839
E14000960,age67,923
E14000960,age68,882
E14000960,age69,797
E14000960,age70,872
E14000960,age71,901
E14000960,age72,798
E14000960,age73,907
E14000960,age74,927
E14000960,age75,693
E14000960,age76,728
E14000960,age77,648
E14000960,age78,595
E14000960,age79,476
E14000960,age80,491
E14000960,age81,519
E14000960,age82,479
E14000960,age83,437
E14000960,age84,448
E14000960,age85,386
E14000960,age86,332
E14000960,age87,329
E14000960,age88,270
E14000960,age89,248
E14000960,age90,198
E14000960,age91,188
E14000960,age92,147
E14000960,age93,138
E14000960,age94,73
E14000960,age95,61
E14000960,age96,47
E14000960,age97,39
E14000960,age98,19
E14000960,age99,18
E14000960,over100,39
E14000961,under1,898
E14000961,age1,1007
E14000961,age2,1078
E14000961,age3,1070
E14000961,age4,1086
E14000961,age5,1136
E14000961,age6,1167
E14000961,age7,1163
E14000961,age8,1247
E14000961,age9,1230
E14000961,age10,1276
E14000961,age11,1224
E14000961,age12,1252
E14000961,age13,1222
E14000961,age14,1172
E14000961,age15,1135
E14000961,age16,1135
E14000961,age17,1173
E14000961,age18,977
E14000961,age19,863
E14000961,age20,923
E14000961,age21,965
E14000961,age22,984
E14000961,age23,1109
E14000961,age24,1139
E14000961,age25,1096
E14000961,age26,1154
E14000961,age27,1079
E14000961,age28,1162
E14000961,age29,1268
E14000961,age30,1443
E14000961,age31,1316
E14000961,age32,1298
E14000961,age33,1410
E14000961,age34,1161
E14000961,age35,1239
E14000961,age36,1275
E14000961,age37,1270
E14000961,age38,1255
E14000961,age39,1323
E14000961,age40,1380
E14000961,age41,1279
E14000961,age42,1186
E14000961,age43,1141
E14000961,age44,1217
E14000961,age45,1244
E14000961,age46,1336
E14000961,age47,1353
E14000961,age48,1481
E14000961,age49,1491
E14000961,age50,1589
E14000961,age51,1598
E14000961,age52,1590
E14000961,age53,1630
E14000961,age54,1548
E14000961,age55,1639
E14000961,age56,1607
E14000961,age57,1552
E14000961,age58,1509
E14000961,age59,1517
E14000961,age60,1493
E14000961,age61,1439
E14000961,age62,1480
E14000961,age63,1366
E14000961,age64,1526
E14000961,age65,1306
E14000961,age66,1367
E14000961,age67,1317
E14000961,age68,1301
E14000961,age69,1398
E14000961,age70,1270
E14000961,age71,1345
E14000961,age72,1369
E14000961,age73,1464
E14000961,age74,1506
E14000961,age75,1142
E14000961,age76,1205
E14000961,age77,996
E14000961,age78,969
E14000961,age79,834
E14000961,age80,711
E14000961,age81,707
E14000961,age82,667
E14000961,age83,629
E14000961,age84,549
E14000961,age85,512
E14000961,age86,488
E14000961,age87,385
E14000961,age88,303
E14000961,age89,311
E14000961,age90,273
E14000961,age91,191
E14000961,age92,172
E14000961,age93,122
E14000961,age94,102
E14000961,age95,88
E14000961,age96,49
E14000961,age97,41
E14000961,age98,26
E14000961,age99,20
E14000961,over100,22
E14000962,under1,993
E14000962,age1,1030
E14000962,age2,1069
E14000962,age3,1066
E14000962,age4,1163
E14000962,age5,1098
E14000962,age6,1135
E14000962,age7,1117
E14000962,age8,1163
E14000962,age9,1186
E14000962,age10,1169
E14000962,age11,1215
E14000962,age12,1199
E14000962,age13,1203
E14000962,age14,1157
E14000962,age15,1156
E14000962,age16,1069
E14000962,age17,1104
E14000962,age18,901
E14000962,age19,847
E14000962,age20,871
E14000962,age21,905
E14000962,age22,1027
E14000962,age23,1033
E14000962,age24,1048
E14000962,age25,1125
E14000962,age26,1118
E14000962,age27,1284
E14000962,age28,1325
E14000962,age29,1391
E14000962,age30,1374
E14000962,age31,1360
E14000962,age32,1352
E14000962,age33,1351
E14000962,age34,1300
E14000962,age35,1347
E14000962,age36,1237
E14000962,age37,1306
E14000962,age38,1232
E14000962,age39,1246
E14000962,age40,1227
E14000962,age41,1238
E14000962,age42,1225
E14000962,age43,1059
E14000962,age44,1083
E14000962,age45,1134
E14000962,age46,1245
E14000962,age47,1248
E14000962,age48,1367
E14000962,age49,1416
E14000962,age50,1492
E14000962,age51,1439
E14000962,age52,1488
E14000962,age53,1381
E14000962,age54,1460
E14000962,age55,1412
E14000962,age56,1523
E14000962,age57,1452
E14000962,age58,1422
E14000962,age59,1392
E14000962,age60,1341
E14000962,age61,1295
E14000962,age62,1245
E14000962,age63,1270
E14000962,age64,1178
E14000962,age65,1160
E14000962,age66,1117
E14000962,age67,1124
E14000962,age68,1050
E14000962,age69,1135
E14000962,age70,1158
E14000962,age71,1128
E14000962,age72,1252
E14000962,age73,1266
E14000962,age74,1226
E14000962,age75,908
E14000962,age76,899
E14000962,age77,846
E14000962,age78,802
E14000962,age79,678
E14000962,age80,598
E14000962,age81,597
E14000962,age82,591
E14000962,age83,521
E14000962,age84,463
E14000962,age85,434
E14000962,age86,369
E14000962,age87,324
E14000962,age88,275
E14000962,age89,215
E14000962,age90,175
E14000962,age91,124
E14000962,age92,119
E14000962,age93,85
E14000962,age94,67
E14000962,age95,61
E14000962,age96,41
E14000962,age97,25
E14000962,age98,14
E14000962,age99,11
E14000962,over100,18
E14000963,under1,1053
E14000963,age1,1081
E14000963,age2,1159
E14000963,age3,1144
E14000963,age4,1188
E14000963,age5,1203
E14000963,age6,1108
E14000963,age7,1191
E14000963,age8,1239
E14000963,age9,1263
E14000963,age10,1243
E14000963,age11,1221
E14000963,age12,1183
E14000963,age13,1220
E14000963,age14,1174
E14000963,age15,1173
E14000963,age16,1203
E14000963,age17,1199
E14000963,age18,1025
E14000963,age19,924
E14000963,age20,1035
E14000963,age21,1059
E14000963,age22,1152
E14000963,age23,1162
E14000963,age24,1304
E14000963,age25,1269
E14000963,age26,1303
E14000963,age27,1358
E14000963,age28,1413
E14000963,age29,1406
E14000963,age30,1491
E14000963,age31,1385
E14000963,age32,1476
E14000963,age33,1452
E14000963,age34,1348
E14000963,age35,1376
E14000963,age36,1324
E14000963,age37,1307
E14000963,age38,1367
E14000963,age39,1361
E14000963,age40,1308
E14000963,age41,1249
E14000963,age42,1216
E14000963,age43,1159
E14000963,age44,1133
E14000963,age45,1196
E14000963,age46,1280
E14000963,age47,1304
E14000963,age48,1426
E14000963,age49,1595
E14000963,age50,1630
E14000963,age51,1500
E14000963,age52,1649
E14000963,age53,1587
E14000963,age54,1513
E14000963,age55,1653
E14000963,age56,1611
E14000963,age57,1581
E14000963,age58,1498
E14000963,age59,1496
E14000963,age60,1487
E14000963,age61,1368
E14000963,age62,1304
E14000963,age63,1225
E14000963,age64,1206
E14000963,age65,1182
E14000963,age66,1057
E14000963,age67,1145
E14000963,age68,1104
E14000963,age69,1050
E14000963,age70,1114
E14000963,age71,1017
E14000963,age72,1072
E14000963,age73,1176
E14000963,age74,1179
E14000963,age75,909
E14000963,age76,940
E14000963,age77,825
E14000963,age78,783
E14000963,age79,703
E14000963,age80,623
E14000963,age81,675
E14000963,age82,629
E14000963,age83,577
E14000963,age84,504
E14000963,age85,462
E14000963,age86,371
E14000963,age87,322
E14000963,age88,295
E14000963,age89,253
E14000963,age90,216
E14000963,age91,119
E14000963,age92,114
E14000963,age93,96
E14000963,age94,64
E14000963,age95,48
E14000963,age96,26
E14000963,age97,22
E14000963,age98,20
E14000963,age99,13
E14000963,over100,17
E14000964,under1,724
E14000964,age1,673
E14000964,age2,723
E14000964,age3,719
E14000964,age4,762
E14000964,age5,780
E14000964,age6,787
E14000964,age7,783
E14000964,age8,877
E14000964,age9,952
E14000964,age10,868
E14000964,age11,882
E14000964,age12,898
E14000964,age13,937
E14000964,age14,886
E14000964,age15,889
E14000964,age16,840
E14000964,age17,868
E14000964,age18,758
E14000964,age19,641
E14000964,age20,709
E14000964,age21,642
E14000964,age22,746
E14000964,age23,710
E14000964,age24,747
E14000964,age25,723
E14000964,age26,720
E14000964,age27,751
E14000964,age28,844
E14000964,age29,784
E14000964,age30,765
E14000964,age31,902
E14000964,age32,803
E14000964,age33,870
E14000964,age34,839
E14000964,age35,847
E14000964,age36,831
E14000964,age37,808
E14000964,age38,883
E14000964,age39,869
E14000964,age40,933
E14000964,age41,936
E14000964,age42,853
E14000964,age43,832
E14000964,age44,948
E14000964,age45,833
E14000964,age46,896
E14000964,age47,1020
E14000964,age48,1132
E14000964,age49,1211
E14000964,age50,1174
E14000964,age51,1227
E14000964,age52,1182
E14000964,age53,1262
E14000964,age54,1388
E14000964,age55,1396
E14000964,age56,1379
E14000964,age57,1361
E14000964,age58,1336
E14000964,age59,1373
E14000964,age60,1342
E14000964,age61,1317
E14000964,age62,1264
E14000964,age63,1372
E14000964,age64,1232
E14000964,age65,1246
E14000964,age66,1223
E14000964,age67,1249
E14000964,age68,1234
E14000964,age69,1243
E14000964,age70,1242
E14000964,age71,1302
E14000964,age72,1354
E14000964,age73,1478
E14000964,age74,1419
E14000964,age75,1071
E14000964,age76,1129
E14000964,age77,1033
E14000964,age78,978
E14000964,age79,745
E14000964,age80,694
E14000964,age81,699
E14000964,age82,607
E14000964,age83,589
E14000964,age84,524
E14000964,age85,475
E14000964,age86,465
E14000964,age87,347
E14000964,age88,354
E14000964,age89,276
E14000964,age90,247
E14000964,age91,201
E14000964,age92,159
E14000964,age93,127
E14000964,age94,93
E14000964,age95,85
E14000964,age96,44
E14000964,age97,50
E14000964,age98,33
E14000964,age99,19
E14000964,over100,33
E14000965,under1,942
E14000965,age1,1036
E14000965,age2,1079
E14000965,age3,979
E14000965,age4,1099
E14000965,age5,1061
E14000965,age6,1073
E14000965,age7,1099
E14000965,age8,1158
E14000965,age9,1109
E14000965,age10,1140
E14000965,age11,1127
E14000965,age12,1140
E14000965,age13,1180
E14000965,age14,1076
E14000965,age15,1072
E14000965,age16,1065
E14000965,age17,1022
E14000965,age18,880
E14000965,age19,740
E14000965,age20,831
E14000965,age21,911
E14000965,age22,1007
E14000965,age23,1045
E14000965,age24,1079
E14000965,age25,1089
E14000965,age26,1178
E14000965,age27,1250
E14000965,age28,1267
E14000965,age29,1286
E14000965,age30,1368
E14000965,age31,1303
E14000965,age32,1298
E14000965,age33,1392
E14000965,age34,1304
E14000965,age35,1228
E14000965,age36,1274
E14000965,age37,1291
E14000965,age38,1218
E14000965,age39,1235
E14000965,age40,1328
E14000965,age41,1269
E14000965,age42,1187
E14000965,age43,1093
E14000965,age44,1132
E14000965,age45,1092
E14000965,age46,1193
E14000965,age47,1242
E14000965,age48,1318
E14000965,age49,1411
E14000965,age50,1474
E14000965,age51,1428
E14000965,age52,1432
E14000965,age53,1422
E14000965,age54,1495
E14000965,age55,1418
E14000965,age56,1481
E14000965,age57,1426
E14000965,age58,1314
E14000965,age59,1383
E14000965,age60,1337
E14000965,age61,1261
E14000965,age62,1235
E14000965,age63,1212
E14000965,age64,1099
E14000965,age65,1103
E14000965,age66,1058
E14000965,age67,1048
E14000965,age68,1061
E14000965,age69,1087
E14000965,age70,1072
E14000965,age71,1146
E14000965,age72,1226
E14000965,age73,1212
E14000965,age74,1182
E14000965,age75,967
E14000965,age76,990
E14000965,age77,978
E14000965,age78,944
E14000965,age79,757
E14000965,age80,676
E14000965,age81,643
E14000965,age82,664
E14000965,age83,601
E14000965,age84,519
E14000965,age85,453
E14000965,age86,409
E14000965,age87,348
E14000965,age88,298
E14000965,age89,214
E14000965,age90,217
E14000965,age91,196
E14000965,age92,140
E14000965,age93,109
E14000965,age94,77
E14000965,age95,71
E14000965,age96,57
E14000965,age97,40
E14000965,age98,24
E14000965,age99,14
E14000965,over100,28
E14000966,under1,644
E14000966,age1,611
E14000966,age2,604
E14000966,age3,675
E14000966,age4,693
E14000966,age5,735
E14000966,age6,754
E14000966,age7,739
E14000966,age8,785
E14000966,age9,862
E14000966,age10,840
E14000966,age11,809
E14000966,age12,833
E14000966,age13,859
E14000966,age14,798
E14000966,age15,755
E14000966,age16,875
E14000966,age17,784
E14000966,age18,759
E14000966,age19,586
E14000966,age20,524
E14000966,age21,629
E14000966,age22,690
E14000966,age23,691
E14000966,age24,718
E14000966,age25,689
E14000966,age26,742
E14000966,age27,689
E14000966,age28,723
E14000966,age29,767
E14000966,age30,783
E14000966,age31,753
E14000966,age32,830
E14000966,age33,828
E14000966,age34,785
E14000966,age35,802
E14000966,age36,778
E14000966,age37,777
E14000966,age38,770
E14000966,age39,818
E14000966,age40,850
E14000966,age41,765
E14000966,age42,750
E14000966,age43,783
E14000966,age44,799
E14000966,age45,827
E14000966,age46,971
E14000966,age47,972
E14000966,age48,1082
E14000966,age49,1107
E14000966,age50,1264
E14000966,age51,1245
E14000966,age52,1227
E14000966,age53,1264
E14000966,age54,1271
E14000966,age55,1213
E14000966,age56,1276
E14000966,age57,1241
E14000966,age58,1215
E14000966,age59,1195
E14000966,age60,1127
E14000966,age61,1076
E14000966,age62,1132
E14000966,age63,1117
E14000966,age64,1032
E14000966,age65,1012
E14000966,age66,991
E14000966,age67,1042
E14000966,age68,995
E14000966,age69,999
E14000966,age70,977
E14000966,age71,1113
E14000966,age72,1063
E14000966,age73,1235
E14000966,age74,1112
E14000966,age75,891
E14000966,age76,927
E14000966,age77,883
E14000966,age78,782
E14000966,age79,684
E14000966,age80,628
E14000966,age81,570
E14000966,age82,589
E14000966,age83,538
E14000966,age84,497
E14000966,age85,389
E14000966,age86,407
E14000966,age87,295
E14000966,age88,270
E14000966,age89,246
E14000966,age90,213
E14000966,age91,169
E14000966,age92,134
E14000966,age93,91
E14000966,age94,87
E14000966,age95,64
E14000966,age96,46
E14000966,age97,30
E14000966,age98,23
E14000966,age99,14
E14000966,over100,15
E14000967,under1,1043
E14000967,age1,1140
E14000967,age2,1184
E14000967,age3,1185
E14000967,age4,1226
E14000967,age5,1187
E14000967,age6,1229
E14000967,age7,1244
E14000967,age8,1255
E14000967,age9,1300
E14000967,age10,1322
E14000967,age11,1295
E14000967,age12,1258
E14000967,age13,1233
